### Protein	3DFI name	plDDT score	AlphaFold ranked name	AlphaFold unranked name
ECU07_0810	ECU07_0810-m2.pdb	83.17080153395791	ranked_1.pdb	unrelaxed_model_1.pdb
ECU07_0810	ECU07_0810-m3.pdb	82.57061791056451	ranked_2.pdb	unrelaxed_model_3.pdb
ECU07_0810	ECU07_0810-m4.pdb	81.77509870559796	ranked_3.pdb	unrelaxed_model_2.pdb
ECU07_0810	ECU07_0810-m5.pdb	79.91141465309897	ranked_4.pdb	unrelaxed_model_5.pdb
ECU07_0820	ECU07_0820-m1.pdb	87.34743990329851	ranked_0.pdb	unrelaxed_model_3.pdb
ECU07_0820	ECU07_0820-m2.pdb	86.82623282574663	ranked_1.pdb	unrelaxed_model_1.pdb
ECU07_0820	ECU07_0820-m3.pdb	85.69419675851431	ranked_2.pdb	unrelaxed_model_2.pdb
ECU07_0820	ECU07_0820-m4.pdb	85.63138840536197	ranked_3.pdb	unrelaxed_model_4.pdb
ECU07_0820	ECU07_0820-m5.pdb	85.17252408607298	ranked_4.pdb	unrelaxed_model_5.pdb
ECU07_0830	ECU07_0830-m1.pdb	71.26693920373492	ranked_0.pdb	unrelaxed_model_3.pdb
ECU07_0830	ECU07_0830-m2.pdb	70.83569482101247	ranked_1.pdb	unrelaxed_model_2.pdb
ECU07_0830	ECU07_0830-m3.pdb	70.11908548686306	ranked_2.pdb	unrelaxed_model_4.pdb
ECU07_0830	ECU07_0830-m4.pdb	70.11323811896051	ranked_3.pdb	unrelaxed_model_1.pdb
ECU07_0830	ECU07_0830-m5.pdb	68.60995277229792	ranked_4.pdb	unrelaxed_model_5.pdb
ECU07_0840	ECU07_0840-m1.pdb	95.87775543873586	ranked_0.pdb	unrelaxed_model_1.pdb
ECU07_0840	ECU07_0840-m2.pdb	95.78888921944795	ranked_1.pdb	unrelaxed_model_2.pdb
ECU07_0840	ECU07_0840-m3.pdb	95.76778032645137	ranked_2.pdb	unrelaxed_model_3.pdb
ECU07_0840	ECU07_0840-m4.pdb	95.63744475337876	ranked_3.pdb	unrelaxed_model_4.pdb
ECU07_0840	ECU07_0840-m5.pdb	95.48001313735465	ranked_4.pdb	unrelaxed_model_5.pdb
ECU07_0850	ECU07_0850-m1.pdb	70.5012095453349	ranked_0.pdb	unrelaxed_model_2.pdb
ECU07_0850	ECU07_0850-m2.pdb	70.46162628927303	ranked_1.pdb	unrelaxed_model_1.pdb
ECU07_0850	ECU07_0850-m3.pdb	70.32340678374851	ranked_2.pdb	unrelaxed_model_3.pdb
ECU07_0850	ECU07_0850-m4.pdb	69.23997253240299	ranked_3.pdb	unrelaxed_model_4.pdb
ECU07_0850	ECU07_0850-m5.pdb	69.15500309080544	ranked_4.pdb	unrelaxed_model_5.pdb
ECU07_0860	ECU07_0860-m1.pdb	82.28319410721839	ranked_0.pdb	unrelaxed_model_2.pdb
ECU07_0860	ECU07_0860-m2.pdb	81.42901055347191	ranked_1.pdb	unrelaxed_model_1.pdb
ECU07_0860	ECU07_0860-m3.pdb	78.76530888381929	ranked_2.pdb	unrelaxed_model_3.pdb
ECU07_0860	ECU07_0860-m4.pdb	75.8743298032681	ranked_3.pdb	unrelaxed_model_4.pdb
ECU07_0860	ECU07_0860-m5.pdb	74.34202073744068	ranked_4.pdb	unrelaxed_model_5.pdb
ECU07_0865	ECU07_0865-m1.pdb	84.5600113653036	ranked_0.pdb	unrelaxed_model_1.pdb
ECU07_0865	ECU07_0865-m2.pdb	84.37558511691604	ranked_1.pdb	unrelaxed_model_4.pdb
ECU07_0865	ECU07_0865-m3.pdb	83.16224399039774	ranked_2.pdb	unrelaxed_model_3.pdb
ECU07_0865	ECU07_0865-m4.pdb	82.71245087859683	ranked_3.pdb	unrelaxed_model_5.pdb
ECU07_0865	ECU07_0865-m5.pdb	79.8181739985645	ranked_4.pdb	unrelaxed_model_2.pdb
ECU07_0870	ECU07_0870-m1.pdb	96.11176813449852	ranked_0.pdb	unrelaxed_model_3.pdb
ECU07_0870	ECU07_0870-m2.pdb	95.9053061504036	ranked_1.pdb	unrelaxed_model_4.pdb
ECU07_0870	ECU07_0870-m3.pdb	95.9000575864956	ranked_2.pdb	unrelaxed_model_5.pdb
ECU07_0870	ECU07_0870-m4.pdb	95.39771232263656	ranked_3.pdb	unrelaxed_model_1.pdb
ECU07_0870	ECU07_0870-m5.pdb	95.38301008575748	ranked_4.pdb	unrelaxed_model_2.pdb
ECU07_0880	ECU07_0880-m1.pdb	90.34451997565836	ranked_0.pdb	unrelaxed_model_4.pdb
ECU07_0880	ECU07_0880-m2.pdb	86.71233747105549	ranked_1.pdb	unrelaxed_model_5.pdb
ECU07_0880	ECU07_0880-m3.pdb	85.87112403824916	ranked_2.pdb	unrelaxed_model_3.pdb
ECU07_0880	ECU07_0880-m4.pdb	81.62102103129172	ranked_3.pdb	unrelaxed_model_2.pdb
ECU07_0880	ECU07_0880-m5.pdb	81.10001724879163	ranked_4.pdb	unrelaxed_model_1.pdb
ECU07_0890	ECU07_0890-m1.pdb	84.57262994104005	ranked_0.pdb	unrelaxed_model_1.pdb
ECU07_0890	ECU07_0890-m2.pdb	83.5605003293593	ranked_1.pdb	unrelaxed_model_2.pdb
ECU07_0890	ECU07_0890-m3.pdb	83.54257526709551	ranked_2.pdb	unrelaxed_model_5.pdb
ECU07_0890	ECU07_0890-m4.pdb	83.39477458002685	ranked_3.pdb	unrelaxed_model_3.pdb
ECU07_0890	ECU07_0890-m5.pdb	82.509729547819	ranked_4.pdb	unrelaxed_model_4.pdb
ECU07_0900	ECU07_0900-m1.pdb	93.62693021185568	ranked_0.pdb	unrelaxed_model_3.pdb
ECU07_0900	ECU07_0900-m2.pdb	93.32276633774741	ranked_1.pdb	unrelaxed_model_2.pdb
ECU07_0900	ECU07_0900-m3.pdb	93.20153661643413	ranked_2.pdb	unrelaxed_model_4.pdb
ECU07_0900	ECU07_0900-m4.pdb	93.02545652049676	ranked_3.pdb	unrelaxed_model_1.pdb
ECU07_0900	ECU07_0900-m5.pdb	91.6453859564337	ranked_4.pdb	unrelaxed_model_5.pdb
ECU07_0910	ECU07_0910-m1.pdb	87.94506487462577	ranked_0.pdb	unrelaxed_model_1.pdb
ECU07_0910	ECU07_0910-m2.pdb	86.95838853318766	ranked_1.pdb	unrelaxed_model_5.pdb
ECU07_0910	ECU07_0910-m3.pdb	86.34535736313092	ranked_2.pdb	unrelaxed_model_2.pdb
ECU07_0910	ECU07_0910-m4.pdb	85.90580334022475	ranked_3.pdb	unrelaxed_model_4.pdb
ECU07_0910	ECU07_0910-m5.pdb	84.62072823024263	ranked_4.pdb	unrelaxed_model_3.pdb
ECU07_0920	ECU07_0920-m1.pdb	88.58683404454706	ranked_0.pdb	unrelaxed_model_3.pdb
ECU07_0920	ECU07_0920-m2.pdb	87.85396259439933	ranked_1.pdb	unrelaxed_model_4.pdb
ECU07_0920	ECU07_0920-m3.pdb	87.46562961215758	ranked_2.pdb	unrelaxed_model_5.pdb
ECU07_0920	ECU07_0920-m4.pdb	87.23352292531085	ranked_3.pdb	unrelaxed_model_2.pdb
ECU07_0920	ECU07_0920-m5.pdb	87.08069407001713	ranked_4.pdb	unrelaxed_model_1.pdb
ECU07_0930	ECU07_0930-m1.pdb	87.28722514240229	ranked_0.pdb	unrelaxed_model_3.pdb
ECU07_0930	ECU07_0930-m2.pdb	87.22058098513169	ranked_1.pdb	unrelaxed_model_2.pdb
ECU07_0930	ECU07_0930-m3.pdb	87.04122425149055	ranked_2.pdb	unrelaxed_model_1.pdb
ECU07_0930	ECU07_0930-m4.pdb	85.44528035653647	ranked_3.pdb	unrelaxed_model_5.pdb
ECU07_0930	ECU07_0930-m5.pdb	85.12158837346446	ranked_4.pdb	unrelaxed_model_4.pdb
ECU07_0940	ECU07_0940-m1.pdb	88.41132486171244	ranked_0.pdb	unrelaxed_model_3.pdb
ECU07_0940	ECU07_0940-m2.pdb	88.1223722016613	ranked_1.pdb	unrelaxed_model_5.pdb
ECU07_0940	ECU07_0940-m3.pdb	87.6369048232147	ranked_2.pdb	unrelaxed_model_4.pdb
ECU07_0940	ECU07_0940-m4.pdb	87.57502973813371	ranked_3.pdb	unrelaxed_model_1.pdb
ECU07_0940	ECU07_0940-m5.pdb	87.37297249174077	ranked_4.pdb	unrelaxed_model_2.pdb
ECU07_0950	ECU07_0950-m1.pdb	94.39261049556349	ranked_0.pdb	unrelaxed_model_2.pdb
ECU07_0950	ECU07_0950-m2.pdb	94.2023836653751	ranked_1.pdb	unrelaxed_model_5.pdb
ECU07_0950	ECU07_0950-m3.pdb	93.93735381929808	ranked_2.pdb	unrelaxed_model_1.pdb
ECU07_0950	ECU07_0950-m4.pdb	93.0316754075862	ranked_3.pdb	unrelaxed_model_4.pdb
ECU07_0950	ECU07_0950-m5.pdb	92.33427820101582	ranked_4.pdb	unrelaxed_model_3.pdb
ECU07_0960	ECU07_0960-m1.pdb	92.95378806320309	ranked_0.pdb	unrelaxed_model_3.pdb
ECU07_0960	ECU07_0960-m2.pdb	91.49127481056777	ranked_1.pdb	unrelaxed_model_1.pdb
ECU07_0960	ECU07_0960-m3.pdb	90.11441675700141	ranked_2.pdb	unrelaxed_model_5.pdb
ECU07_0960	ECU07_0960-m4.pdb	88.5283155374098	ranked_3.pdb	unrelaxed_model_2.pdb
ECU07_0960	ECU07_0960-m5.pdb	88.2315721056137	ranked_4.pdb	unrelaxed_model_4.pdb
ECU07_0965	ECU07_0965-m1.pdb	63.29033648219082	ranked_0.pdb	unrelaxed_model_3.pdb
ECU07_0965	ECU07_0965-m2.pdb	62.5729759606549	ranked_1.pdb	unrelaxed_model_5.pdb
ECU07_0965	ECU07_0965-m3.pdb	61.30808538491348	ranked_2.pdb	unrelaxed_model_1.pdb
ECU07_0965	ECU07_0965-m4.pdb	60.40183577388226	ranked_3.pdb	unrelaxed_model_2.pdb
ECU07_0965	ECU07_0965-m5.pdb	59.53748998504957	ranked_4.pdb	unrelaxed_model_4.pdb
ECU07_0970	ECU07_0970-m1.pdb	72.4337687318211	ranked_0.pdb	unrelaxed_model_3.pdb
ECU07_0970	ECU07_0970-m2.pdb	69.98817128057368	ranked_1.pdb	unrelaxed_model_4.pdb
ECU07_0970	ECU07_0970-m3.pdb	67.50656837340243	ranked_2.pdb	unrelaxed_model_5.pdb
ECU07_0970	ECU07_0970-m4.pdb	66.83399531757108	ranked_3.pdb	unrelaxed_model_2.pdb
ECU07_0970	ECU07_0970-m5.pdb	65.89599872575738	ranked_4.pdb	unrelaxed_model_1.pdb
ECU07_0980	ECU07_0980-m1.pdb	94.20344293651046	ranked_0.pdb	unrelaxed_model_3.pdb
ECU07_0980	ECU07_0980-m2.pdb	94.03899908329647	ranked_1.pdb	unrelaxed_model_1.pdb
ECU07_0980	ECU07_0980-m3.pdb	94.02916149318872	ranked_2.pdb	unrelaxed_model_2.pdb
ECU07_0980	ECU07_0980-m4.pdb	92.05528000338032	ranked_3.pdb	unrelaxed_model_5.pdb
ECU07_0980	ECU07_0980-m5.pdb	90.74935955446387	ranked_4.pdb	unrelaxed_model_4.pdb
ECU07_0985	ECU07_0985-m1.pdb	81.87939404489833	ranked_0.pdb	unrelaxed_model_2.pdb
ECU07_0985	ECU07_0985-m2.pdb	81.20205231765578	ranked_1.pdb	unrelaxed_model_3.pdb
ECU07_0985	ECU07_0985-m3.pdb	78.76356830000809	ranked_2.pdb	unrelaxed_model_5.pdb
ECU07_0985	ECU07_0985-m4.pdb	78.3485305859777	ranked_3.pdb	unrelaxed_model_1.pdb
ECU07_0985	ECU07_0985-m5.pdb	73.05223146286481	ranked_4.pdb	unrelaxed_model_4.pdb
ECU07_0990	ECU07_0990-m1.pdb	40.731586302600704	ranked_0.pdb	unrelaxed_model_2.pdb
ECU07_0990	ECU07_0990-m2.pdb	40.45961217359716	ranked_1.pdb	unrelaxed_model_1.pdb
ECU07_0990	ECU07_0990-m3.pdb	31.235859032606253	ranked_2.pdb	unrelaxed_model_3.pdb
ECU07_0990	ECU07_0990-m4.pdb	29.03867973963868	ranked_3.pdb	unrelaxed_model_4.pdb
ECU07_0990	ECU07_0990-m5.pdb	26.877890913416646	ranked_4.pdb	unrelaxed_model_5.pdb
ECU07_1000	ECU07_1000-m1.pdb	81.70874031450016	ranked_0.pdb	unrelaxed_model_4.pdb
ECU07_1000	ECU07_1000-m2.pdb	81.58709981264455	ranked_1.pdb	unrelaxed_model_3.pdb
ECU07_1000	ECU07_1000-m3.pdb	80.8427871953091	ranked_2.pdb	unrelaxed_model_5.pdb
ECU07_1000	ECU07_1000-m4.pdb	80.13661483383899	ranked_3.pdb	unrelaxed_model_1.pdb
ECU07_1000	ECU07_1000-m5.pdb	78.84334429779749	ranked_4.pdb	unrelaxed_model_2.pdb
ECU07_1005	ECU07_1005-m1.pdb	93.13885338287862	ranked_0.pdb	unrelaxed_model_1.pdb
ECU07_1005	ECU07_1005-m2.pdb	92.85500900735164	ranked_1.pdb	unrelaxed_model_2.pdb
ECU07_1005	ECU07_1005-m3.pdb	92.82072220651072	ranked_2.pdb	unrelaxed_model_5.pdb
ECU07_1005	ECU07_1005-m4.pdb	92.75893035245154	ranked_3.pdb	unrelaxed_model_3.pdb
ECU07_1005	ECU07_1005-m5.pdb	91.77839572257656	ranked_4.pdb	unrelaxed_model_4.pdb
ECU07_1007	ECU07_1007-m1.pdb	64.1767630724807	ranked_0.pdb	unrelaxed_model_1.pdb
ECU07_1007	ECU07_1007-m2.pdb	62.94726460549968	ranked_1.pdb	unrelaxed_model_3.pdb
ECU07_1007	ECU07_1007-m3.pdb	61.13411285116017	ranked_2.pdb	unrelaxed_model_2.pdb
ECU07_1007	ECU07_1007-m4.pdb	57.487660360370015	ranked_3.pdb	unrelaxed_model_4.pdb
ECU07_1007	ECU07_1007-m5.pdb	55.00911835197458	ranked_4.pdb	unrelaxed_model_5.pdb
ECU07_1010	ECU07_1010-m1.pdb	89.38814464178218	ranked_0.pdb	unrelaxed_model_2.pdb
ECU07_1010	ECU07_1010-m2.pdb	88.10074372538749	ranked_1.pdb	unrelaxed_model_1.pdb
ECU07_1010	ECU07_1010-m3.pdb	88.0092604844452	ranked_2.pdb	unrelaxed_model_3.pdb
ECU07_1010	ECU07_1010-m4.pdb	87.92210756384007	ranked_3.pdb	unrelaxed_model_4.pdb
ECU07_1010	ECU07_1010-m5.pdb	87.08803357798736	ranked_4.pdb	unrelaxed_model_5.pdb
ECU07_1020	ECU07_1020-m1.pdb	81.28566249391666	ranked_0.pdb	unrelaxed_model_3.pdb
ECU07_1020	ECU07_1020-m2.pdb	78.96245483207028	ranked_1.pdb	unrelaxed_model_1.pdb
ECU07_1020	ECU07_1020-m3.pdb	78.55397282207394	ranked_2.pdb	unrelaxed_model_4.pdb
ECU07_1020	ECU07_1020-m4.pdb	75.8894489134856	ranked_3.pdb	unrelaxed_model_2.pdb
ECU07_1020	ECU07_1020-m5.pdb	71.84212341651198	ranked_4.pdb	unrelaxed_model_5.pdb
ECU07_1030	ECU07_1030-m1.pdb	62.16252605736846	ranked_0.pdb	unrelaxed_model_1.pdb
ECU07_1030	ECU07_1030-m2.pdb	60.717343835765384	ranked_1.pdb	unrelaxed_model_2.pdb
ECU07_1030	ECU07_1030-m3.pdb	42.603338421206836	ranked_2.pdb	unrelaxed_model_4.pdb
ECU07_1030	ECU07_1030-m4.pdb	40.812490624016256	ranked_3.pdb	unrelaxed_model_3.pdb
ECU07_1030	ECU07_1030-m5.pdb	38.486736748744356	ranked_4.pdb	unrelaxed_model_5.pdb
ECU07_1040	ECU07_1040-m1.pdb	93.37922079467285	ranked_0.pdb	unrelaxed_model_3.pdb
ECU07_1040	ECU07_1040-m2.pdb	93.0305661752459	ranked_1.pdb	unrelaxed_model_1.pdb
ECU07_1040	ECU07_1040-m3.pdb	92.96382740008828	ranked_2.pdb	unrelaxed_model_2.pdb
ECU07_1040	ECU07_1040-m4.pdb	92.78679901856093	ranked_3.pdb	unrelaxed_model_4.pdb
ECU07_1040	ECU07_1040-m5.pdb	92.62836536628068	ranked_4.pdb	unrelaxed_model_5.pdb
ECU07_1050	ECU07_1050-m1.pdb	92.45748160808263	ranked_0.pdb	unrelaxed_model_1.pdb
ECU07_1050	ECU07_1050-m2.pdb	92.38212940638802	ranked_1.pdb	unrelaxed_model_5.pdb
ECU07_1050	ECU07_1050-m3.pdb	91.90254090165365	ranked_2.pdb	unrelaxed_model_2.pdb
ECU07_1050	ECU07_1050-m4.pdb	91.80096762952434	ranked_3.pdb	unrelaxed_model_3.pdb
ECU07_1050	ECU07_1050-m5.pdb	91.50290996199863	ranked_4.pdb	unrelaxed_model_4.pdb
ECU07_1060	ECU07_1060-m1.pdb	84.5831136967562	ranked_0.pdb	unrelaxed_model_3.pdb
ECU07_1060	ECU07_1060-m2.pdb	82.87729401078317	ranked_1.pdb	unrelaxed_model_1.pdb
ECU07_1060	ECU07_1060-m3.pdb	82.83135979735707	ranked_2.pdb	unrelaxed_model_2.pdb
ECU07_1060	ECU07_1060-m4.pdb	82.79482110020784	ranked_3.pdb	unrelaxed_model_5.pdb
ECU07_1060	ECU07_1060-m5.pdb	81.56358946400759	ranked_4.pdb	unrelaxed_model_4.pdb
ECU07_1070	ECU07_1070-m1.pdb	62.28664475427951	ranked_0.pdb	unrelaxed_model_2.pdb
ECU07_1070	ECU07_1070-m2.pdb	46.63737201796215	ranked_1.pdb	unrelaxed_model_1.pdb
ECU07_1070	ECU07_1070-m3.pdb	33.43446025539844	ranked_2.pdb	unrelaxed_model_3.pdb
ECU07_1070	ECU07_1070-m4.pdb	32.451778417416065	ranked_3.pdb	unrelaxed_model_4.pdb
ECU07_1070	ECU07_1070-m5.pdb	31.43077247196305	ranked_4.pdb	unrelaxed_model_5.pdb
ECU07_1080	ECU07_1080-m1.pdb	73.72546336777846	ranked_0.pdb	unrelaxed_model_1.pdb
ECU07_1080	ECU07_1080-m2.pdb	73.15338267897067	ranked_1.pdb	unrelaxed_model_4.pdb
ECU07_1080	ECU07_1080-m3.pdb	71.58651891613829	ranked_2.pdb	unrelaxed_model_3.pdb
ECU07_1080	ECU07_1080-m4.pdb	71.49492381353556	ranked_3.pdb	unrelaxed_model_5.pdb
ECU07_1080	ECU07_1080-m5.pdb	69.94038755271251	ranked_4.pdb	unrelaxed_model_2.pdb
ECU07_1090	ECU07_1090-m1.pdb	67.4216211408396	ranked_0.pdb	unrelaxed_model_1.pdb
ECU07_1090	ECU07_1090-m2.pdb	63.68938718817067	ranked_1.pdb	unrelaxed_model_2.pdb
ECU07_1090	ECU07_1090-m3.pdb	62.6854732883779	ranked_2.pdb	unrelaxed_model_3.pdb
ECU07_1090	ECU07_1090-m4.pdb	62.45081433573269	ranked_3.pdb	unrelaxed_model_5.pdb
ECU07_1090	ECU07_1090-m5.pdb	62.24576648622074	ranked_4.pdb	unrelaxed_model_4.pdb
ECU07_1100	ECU07_1100-m1.pdb	90.76622600970977	ranked_0.pdb	unrelaxed_model_5.pdb
ECU07_1100	ECU07_1100-m2.pdb	90.64007809955254	ranked_1.pdb	unrelaxed_model_4.pdb
ECU07_1100	ECU07_1100-m3.pdb	89.998382078295	ranked_2.pdb	unrelaxed_model_3.pdb
ECU07_1100	ECU07_1100-m4.pdb	89.83723843435733	ranked_3.pdb	unrelaxed_model_2.pdb
ECU07_1100	ECU07_1100-m5.pdb	88.63004210052263	ranked_4.pdb	unrelaxed_model_1.pdb
ECU07_1110	ECU07_1110-m1.pdb	83.59763238313847	ranked_0.pdb	unrelaxed_model_4.pdb
ECU07_1110	ECU07_1110-m2.pdb	83.27048499589858	ranked_1.pdb	unrelaxed_model_3.pdb
ECU07_1110	ECU07_1110-m3.pdb	81.43376957045781	ranked_2.pdb	unrelaxed_model_5.pdb
ECU07_1110	ECU07_1110-m4.pdb	80.48472368753188	ranked_3.pdb	unrelaxed_model_1.pdb
ECU07_1110	ECU07_1110-m5.pdb	47.598530222088065	ranked_4.pdb	unrelaxed_model_2.pdb
ECU07_1115	ECU07_1115-m1.pdb	63.18560136645073	ranked_0.pdb	unrelaxed_model_4.pdb
ECU07_1115	ECU07_1115-m2.pdb	62.25543276046528	ranked_1.pdb	unrelaxed_model_3.pdb
ECU07_1115	ECU07_1115-m3.pdb	59.84128048970511	ranked_2.pdb	unrelaxed_model_5.pdb
ECU07_1115	ECU07_1115-m4.pdb	57.72727358251451	ranked_3.pdb	unrelaxed_model_1.pdb
ECU07_1115	ECU07_1115-m5.pdb	56.09847042351277	ranked_4.pdb	unrelaxed_model_2.pdb
ECU07_1120	ECU07_1120-m1.pdb	81.3991184169541	ranked_0.pdb	unrelaxed_model_1.pdb
ECU07_1120	ECU07_1120-m2.pdb	81.03596251055788	ranked_1.pdb	unrelaxed_model_3.pdb
ECU07_1120	ECU07_1120-m3.pdb	80.81149470964287	ranked_2.pdb	unrelaxed_model_2.pdb
ECU07_1120	ECU07_1120-m4.pdb	80.3226775857288	ranked_3.pdb	unrelaxed_model_4.pdb
ECU07_1120	ECU07_1120-m5.pdb	78.52287087700682	ranked_4.pdb	unrelaxed_model_5.pdb
ECU07_1130	ECU07_1130-m1.pdb	70.11842405938756	ranked_0.pdb	unrelaxed_model_1.pdb
ECU07_1130	ECU07_1130-m2.pdb	68.64231889180942	ranked_1.pdb	unrelaxed_model_3.pdb
ECU07_1130	ECU07_1130-m3.pdb	68.34141824951945	ranked_2.pdb	unrelaxed_model_2.pdb
ECU07_1130	ECU07_1130-m4.pdb	68.18586356799858	ranked_3.pdb	unrelaxed_model_5.pdb
ECU07_1130	ECU07_1130-m5.pdb	68.15927030304054	ranked_4.pdb	unrelaxed_model_4.pdb
ECU07_1140	ECU07_1140-m1.pdb	90.06810908586523	ranked_0.pdb	unrelaxed_model_1.pdb
ECU07_1140	ECU07_1140-m2.pdb	88.3368056717461	ranked_1.pdb	unrelaxed_model_3.pdb
ECU07_1140	ECU07_1140-m3.pdb	88.06143645239908	ranked_2.pdb	unrelaxed_model_2.pdb
ECU07_1140	ECU07_1140-m4.pdb	87.48603624525335	ranked_3.pdb	unrelaxed_model_4.pdb
ECU07_1140	ECU07_1140-m5.pdb	85.82252452535924	ranked_4.pdb	unrelaxed_model_5.pdb
ECU07_1150	ECU07_1150-m1.pdb	87.13351854887902	ranked_0.pdb	unrelaxed_model_3.pdb
ECU07_1150	ECU07_1150-m2.pdb	86.6207189612379	ranked_1.pdb	unrelaxed_model_2.pdb
ECU07_1150	ECU07_1150-m3.pdb	86.57440162579648	ranked_2.pdb	unrelaxed_model_1.pdb
ECU07_1150	ECU07_1150-m4.pdb	86.2532945524721	ranked_3.pdb	unrelaxed_model_4.pdb
ECU07_1150	ECU07_1150-m5.pdb	85.66987713551549	ranked_4.pdb	unrelaxed_model_5.pdb
ECU07_1160	ECU07_1160-m1.pdb	62.24437176267823	ranked_0.pdb	unrelaxed_model_5.pdb
ECU07_1160	ECU07_1160-m2.pdb	61.38935808393043	ranked_1.pdb	unrelaxed_model_3.pdb
ECU07_1160	ECU07_1160-m3.pdb	61.131408228701275	ranked_2.pdb	unrelaxed_model_4.pdb
ECU07_1160	ECU07_1160-m4.pdb	52.779068227386844	ranked_3.pdb	unrelaxed_model_1.pdb
ECU07_1160	ECU07_1160-m5.pdb	46.1767956144746	ranked_4.pdb	unrelaxed_model_2.pdb
ECU07_1170	ECU07_1170-m1.pdb	90.19380199119641	ranked_0.pdb	unrelaxed_model_3.pdb
ECU07_1170	ECU07_1170-m2.pdb	89.77735873623531	ranked_1.pdb	unrelaxed_model_1.pdb
ECU07_1170	ECU07_1170-m3.pdb	89.6283165989495	ranked_2.pdb	unrelaxed_model_4.pdb
ECU07_1170	ECU07_1170-m4.pdb	89.24708135515588	ranked_3.pdb	unrelaxed_model_2.pdb
ECU07_1170	ECU07_1170-m5.pdb	88.34323212094309	ranked_4.pdb	unrelaxed_model_5.pdb
ECU07_1180	ECU07_1180-m1.pdb	60.740983037650935	ranked_0.pdb	unrelaxed_model_4.pdb
ECU07_1180	ECU07_1180-m2.pdb	58.417504915296014	ranked_1.pdb	unrelaxed_model_5.pdb
ECU07_1180	ECU07_1180-m3.pdb	57.5979341543911	ranked_2.pdb	unrelaxed_model_3.pdb
ECU07_1180	ECU07_1180-m4.pdb	55.20527849637033	ranked_3.pdb	unrelaxed_model_1.pdb
ECU07_1180	ECU07_1180-m5.pdb	54.60596946084286	ranked_4.pdb	unrelaxed_model_2.pdb
ECU07_1190	ECU07_1190-m1.pdb	92.25086802908754	ranked_0.pdb	unrelaxed_model_3.pdb
ECU07_1190	ECU07_1190-m2.pdb	91.40929639415339	ranked_1.pdb	unrelaxed_model_4.pdb
ECU07_1190	ECU07_1190-m3.pdb	90.51575728406924	ranked_2.pdb	unrelaxed_model_1.pdb
ECU07_1190	ECU07_1190-m4.pdb	89.8654948082363	ranked_3.pdb	unrelaxed_model_5.pdb
ECU07_1190	ECU07_1190-m5.pdb	88.36555579852192	ranked_4.pdb	unrelaxed_model_2.pdb
ECU07_1200	ECU07_1200-m1.pdb	56.90667245436965	ranked_0.pdb	unrelaxed_model_3.pdb
ECU07_1200	ECU07_1200-m2.pdb	56.43475590393382	ranked_1.pdb	unrelaxed_model_2.pdb
ECU07_1200	ECU07_1200-m3.pdb	55.241460911834494	ranked_2.pdb	unrelaxed_model_4.pdb
ECU07_1200	ECU07_1200-m4.pdb	52.336413709476716	ranked_3.pdb	unrelaxed_model_1.pdb
ECU07_1200	ECU07_1200-m5.pdb	50.26578147800406	ranked_4.pdb	unrelaxed_model_5.pdb
ECU07_1210	ECU07_1210-m1.pdb	58.102439190841594	ranked_0.pdb	unrelaxed_model_1.pdb
ECU07_1210	ECU07_1210-m2.pdb	58.061876562659386	ranked_1.pdb	unrelaxed_model_3.pdb
ECU07_1210	ECU07_1210-m3.pdb	57.60134411287672	ranked_2.pdb	unrelaxed_model_4.pdb
ECU07_1210	ECU07_1210-m4.pdb	57.103312548872616	ranked_3.pdb	unrelaxed_model_5.pdb
ECU07_1210	ECU07_1210-m5.pdb	55.2633583149078	ranked_4.pdb	unrelaxed_model_2.pdb
ECU07_1220	ECU07_1220-m1.pdb	80.68236205767712	ranked_0.pdb	unrelaxed_model_1.pdb
ECU07_1220	ECU07_1220-m2.pdb	79.77165465501616	ranked_1.pdb	unrelaxed_model_4.pdb
ECU07_1220	ECU07_1220-m3.pdb	79.01494084183011	ranked_2.pdb	unrelaxed_model_3.pdb
ECU07_1220	ECU07_1220-m4.pdb	78.04027196346988	ranked_3.pdb	unrelaxed_model_2.pdb
ECU07_1220	ECU07_1220-m5.pdb	77.89654645402068	ranked_4.pdb	unrelaxed_model_5.pdb
ECU07_1230	ECU07_1230-m1.pdb	88.81621262452295	ranked_0.pdb	unrelaxed_model_2.pdb
ECU07_1230	ECU07_1230-m2.pdb	88.17859743491768	ranked_1.pdb	unrelaxed_model_1.pdb
ECU07_1230	ECU07_1230-m3.pdb	79.14962067982468	ranked_2.pdb	unrelaxed_model_3.pdb
ECU07_1230	ECU07_1230-m4.pdb	78.11403576009255	ranked_3.pdb	unrelaxed_model_5.pdb
ECU07_1230	ECU07_1230-m5.pdb	76.83561605184268	ranked_4.pdb	unrelaxed_model_4.pdb
ECU07_1240	ECU07_1240-m1.pdb	74.19918037750736	ranked_0.pdb	unrelaxed_model_5.pdb
ECU07_1240	ECU07_1240-m2.pdb	70.87498118959368	ranked_1.pdb	unrelaxed_model_4.pdb
ECU07_1240	ECU07_1240-m3.pdb	69.95276731868816	ranked_2.pdb	unrelaxed_model_2.pdb
ECU07_1240	ECU07_1240-m4.pdb	66.83370060145324	ranked_3.pdb	unrelaxed_model_1.pdb
ECU07_1240	ECU07_1240-m5.pdb	63.67656663199046	ranked_4.pdb	unrelaxed_model_3.pdb
